Crash Number,Crash Date,Crash Time,City/Town,Crash Severity,Roadway,Near Intersection Roadway,Landmark,Police Agency
4076441,7/30/2015,12:00 PM,WORCESTER,Non-fatal injury,HAMMOND STREET,,P AND W PLACE,Local police
4076446,7/29/2015,4:37 PM,WORCESTER,Property damage only (none injured),WAVERLY STREET,,,Local police
4076486,7/29/2015,10:43 AM,WORCESTER,Property damage only (none injured),CANTERBURY STREET,GARDNER STREET,,Local police
4077456,5/6/2015,8:05 PM,WORCESTER,Property damage only (none injured),GREEN STREET / MADISON STREET / VERNON STREET,,,Local police
4077812,5/10/2015,10:40 AM,WORCESTER,Non-fatal injury,VERNON STREET / WARD STREET / JEFFERSON STREET,,,Local police
4077843,5/2/2015,5:00 PM,WORCESTER,Property damage only (none injured),GRAFTON STREET,,,Local police
4077851,5/2/2015,4:01 PM,WORCESTER,Non-fatal injury,GRAFTON STREET,,,Local police
4077855,5/1/2015,10:45 PM,WORCESTER,Non-fatal injury,MILL STREET / MAIN STREET,,,Local police
2784504,4/29/2011,10:09 PM,WORCESTER,Property damage only (none injured),KELLEY SQUARE,,,Local police
2784996,7/11/2011,4:00 PM,WORCESTER,Non-fatal injury,GARDNER STREET / CANTERBURY STREET,,,Local police
2940444,9/20/2011,9:59 AM,WORCESTER,Property damage only (none injured),HAMMOND STREET,,RAILROAD OVERPASS,Local police
3151761,10/27/2011,11:40 PM,WORCESTER,Property damage only (none injured),STAFFORD STREET / MAIN STREET,,,Local police
3151763,10/27/2011,10:44 PM,WORCESTER,Non-fatal injury,MAIN STREET,,,Local police
3151796,10/27/2011,12:56 PM,WORCESTER,Property damage only (none injured),WASHINGTON STREET / MADISON STREET,,,Local police
3151804,10/17/2011,4:15 PM,WORCESTER,Property damage only (none injured),MILL STREET,,,Local police
3151807,10/16/2011,1:33 PM,WORCESTER,Property damage only (none injured),GRAFTON STREET / HAMILTON STREET,,,Local police
3151810,10/16/2011,1:30 PM,WORCESTER,Not Reported,GRAFTON STREET,,,Local police
3152656,10/22/2011,11:10 AM,WORCESTER,Non-fatal injury,MILL STREET / MAIN STREET,,,Local police
3152672,11/29/2011,4:32 PM,WORCESTER,Property damage only (none injured),HOLLIS STREET,,,Local police
3152833,10/15/2011,11:32 AM,WORCESTER,Non-fatal injury,MAIN STREET,,,Local police
3152843,10/14/2011,4:52 PM,WORCESTER,Non-fatal injury,HAMILTON STREET / ORIENT STREET,,,Local police
3152859,10/14/2011,9:51 AM,WORCESTER,Non-fatal injury,MAIN STREET / MILL STREET,,,Local police
3153116,11/1/2011,9:50 AM,WORCESTER,Property damage only (none injured),CANTERBURY STREET / GARDNER STREET,,,Local police
3153414,10/12/2011,4:15 PM,WORCESTER,Property damage only (none injured),SOUTHBRIDGE STREET / HAMMOND STREET,,,Local police
3153426,10/11/2011,2:03 PM,WORCESTER,Non-fatal injury,GRAFTON STREET / HAMILTON STREET,,,Local police
3157634,11/26/2011,2:17 AM,WORCESTER,Property damage only (none injured),GREEN STREET,,,Local police
3157730,11/25/2011,9:15 PM,WORCESTER,Property damage only (none injured),MADISON STREET / HARDING STREET,,,Local police
3157732,11/25/2011,3:34 PM,WORCESTER,Property damage only (none injured),HAMMOND STREET / CANTERBURY STREET,,,Local police
3158776,3/15/2011,4:17 PM,WORCESTER,Property damage only (none injured),VERNON STREET / JEFFERSON STREET,,,Local police
3158950,3/15/2011,1:54 PM,WORCESTER,Property damage only (none injured),GRAFTON STREET,,,Local police
3159045,3/11/2011,3:10 PM,WORCESTER,Non-fatal injury,GARDNER STREET,,,Local police
3159831,11/12/2011,6:20 PM,WORCESTER,Property damage only (none injured),HAMILTON STREET / GRAFTON STREET,,,Local police
3175738,12/31/2011,2:38 PM,WORCESTER,Non-fatal injury,VERNON STREET,,,Local police
3175801,12/30/2011,9:10 PM,WORCESTER,Property damage only (none injured),CANTERBURY STREET / GARDNER STREET,,,Local police
3176740,12/28/2011,10:50 PM,WORCESTER,Property damage only (none injured),HAMMOND STREET / CANTERBURY STREET,,,Local police
3179766,12/28/2011,1:30 PM,WORCESTER,Property damage only (none injured),GRAFTON STREET / HOUGHTON STREET,,,Local police
3179811,12/27/2011,10:30 AM,WORCESTER,Property damage only (none injured),SARGENT STREET / LAMARTINE STREET,,,Local police
3179940,12/25/2011,8:44 AM,WORCESTER,Property damage only (none injured),FREELAND STREET,,,Local police
3179956,12/24/2011,4:20 PM,WORCESTER,Non-fatal injury,QUINSIGAMOND AVENUE / LAFAYETTE STREET,,,Local police
3179970,12/24/2011,9:27 PM,WORCESTER,Non-fatal injury,HAMILTON STREET / GRAFTON STREET,,,Local police
3182706,3/5/2011,11:40 AM,WORCESTER,Property damage only (none injured),SIGEL STREET,,,Local police
3182718,7/12/2011,3:00 PM,WORCESTER,Non-fatal injury,HAMMOND STREET / SOUTHBRIDGE STREET,,,Local police
3182727,3/18/2011,1:42 PM,WORCESTER,Property damage only (none injured),MILLBURY STREET,,,Local police
3183831,3/18/2011,9:32 AM,WORCESTER,Not Reported,/ VERNON STREET,RAMP - RT 290 EB TO RT 122A Rte 290 E,,Local police
3183842,3/17/2011,12:00 PM,WORCESTER,Property damage only (none injured),HITCHCOCK ROAD,,,Local police
3183878,3/10/2011,11:14 AM,WORCESTER,Property damage only (none injured),MAIN STREET Rte 9 E,,PIZZA HUT,Local police
3183900,3/4/2011,10:27 PM,WORCESTER,Non-fatal injury,Rte 290 E,,,Local police
3185435,3/8/2011,11:22 PM,WORCESTER,Non-fatal injury,GRAFTON STREET,,,Local police
3185438,3/4/2011,2:54 PM,WORCESTER,Property damage only (none injured),MAIN STREET / CAMBRIDGE STREET,,,Local police
3186858,3/3/2011,12:50 PM,WORCESTER,Property damage only (none injured),MAIN STREET / CAMBRIDGE STREET,,,Local police
3186886,3/2/2011,7:15 PM,WORCESTER,Property damage only (none injured),FOX STREET / BLAKE STREET,,,Local police
3186893,3/2/2011,5:07 PM,WORCESTER,Property damage only (none injured),WARD STREET,VERNON STREET,,Local police
3186895,3/7/2011,1:51 PM,WORCESTER,Non-fatal injury,MAIN STREET Rte 9 E / PARK AVENUE / STAFFORD STREET,,,Local police
3186899,3/7/2011,8:50 AM,WORCESTER,Property damage only (none injured),VERNON STREET / JEFFERSON STREET,,,Local police
3186905,3/2/2011,3:45 PM,WORCESTER,Property damage only (none injured),HOUGHTON STREET,,,Local police
3186910,12/23/2011,10:07 PM,WORCESTER,Non-fatal injury,SOUTHBRIDGE STREET / LAFAYETTE STREET,,,Local police
3186919,12/23/2011,6:00 PM,WORCESTER,Property damage only (none injured),GRAFTON STREET / CUTLER STREET,,,Local police
3188831,12/23/2011,9:40 AM,WORCESTER,Property damage only (none injured),GRAFTON STREET / MENDON STREET,,,Local police
3188866,12/21/2011,7:52 PM,WORCESTER,Non-fatal injury,HARDING STREET / MADISON STREET,,,Local police
3188870,12/21/2011,6:00 PM,WORCESTER,Property damage only (none injured),GATES LANE / MAIN STREET,,,Local police
3188883,12/21/2011,10:00 AM,WORCESTER,Non-fatal injury,RICHARDS STREET,,,Local police
3188888,12/17/2011,5:56 AM,WORCESTER,Unknown,STAFFORD STREET,,,Local police
3191345,12/13/2011,2:18 PM,WORCESTER,Property damage only (none injured),GREEN STREET / KELLY SQUARE / HARDING STREET,,,Local police
3191347,12/13/2011,12:22 PM,WORCESTER,Property damage only (none injured),MAIN STREET,,,Local police
3191354,12/13/2011,9:04 AM,WORCESTER,Not Reported,WASHINGTON STREET,,,Local police
3191641,12/15/2011,5:20 PM,WORCESTER,Property damage only (none injured),HAMMOND STREET / CANTERBURY STREET,,,Local police
3191659,12/14/2011,3:30 PM,WORCESTER,Non-fatal injury,MAIN STREET,,,Local police
3191735,12/11/2011,5:07 PM,WORCESTER,Property damage only (none injured),PARK AVENUE / MAIN STREET,,,Local police
3191739,12/11/2011,3:40 PM,WORCESTER,Property damage only (none injured),GRAFTON STREET,,,Local police
3191830,12/11/2011,6:30 AM,WORCESTER,Not Reported,RICHARDS STREET,,,Local police
3191936,12/10/2011,8:58 PM,WORCESTER,Property damage only (none injured),HAMILTON STREET / GRAFTON STREET,,,Local police
3192330,12/10/2011,6:20 PM,WORCESTER,Not Reported,FOX STREET,,,Local police
3192530,12/11/2011,5:53 AM,WORCESTER,Non-fatal injury,FREELAND STREET,,,Local police
3193430,12/9/2011,10:35 AM,WORCESTER,Property damage only (none injured),JEFFERSON STREET,PROVIDENCE STREET,,Local police
3193530,12/9/2011,4:00 PM,WORCESTER,Property damage only (none injured),QUINSIGAMOND AVENUE / LAMARTINE STREET,,,Local police
3194546,12/7/2011,7:32 AM,WORCESTER,Non-fatal injury,HAMMOND STREET / CANTERBURY STREET,,,Local police
3194630,12/8/2011,8:35 AM,WORCESTER,Not Reported,WASHINGTON STREET / LAMARTINE STREET,,,Local police
3194731,12/7/2011,8:30 PM,WORCESTER,Property damage only (none injured),HAMMOND STREET / SOUTHBRIDGE STREET,,,Local police
3195712,12/8/2011,12:15 AM,WORCESTER,Non-fatal injury,HOLLIS STREET / GRAND STREET,,,Local police
3195714,12/6/2011,5:12 PM,WORCESTER,Non-fatal injury,SOUTHBRIDGE STREET,,,Local police
3197842,12/5/2011,4:40 PM,WORCESTER,Non-fatal injury,STAFFORD STREET / CURTIS PARKWAY,,,Local police
3197854,12/5/2011,8:30 AM,WORCESTER,Property damage only (none injured),MAIN STREET Rte 9 E / YOUNG STREET,,OLA CHURCH,Local police
3201981,1/26/2012,6:27 PM,WORCESTER,Non-fatal injury,MAIN STREET,,,Local police
3214139,7/17/2012,12:15 AM,WORCESTER,Property damage only (none injured),VERNON STREET / MILLBURY STREET / HARDING STREET,,KELLY SQUARE,State police
3215867,7/24/2012,2:27 PM,WORCESTER,Non-fatal injury,Rte 290 E,,OFF-RAMP TO GRAFTON STREET,State police
3228319,12/19/2011,4:56 PM,WORCESTER,Property damage only (none injured),SOUTHBRIDGE STREET,,,Local police
3229249,12/19/2011,7:25 AM,WORCESTER,Not Reported,CAMBRIDGE STREET,,,Local police
3229778,3/20/2012,6:10 PM,WORCESTER,Property damage only (none injured),MAIN STREET / STONELAND ROAD,,,Local police
3229781,3/21/2012,10:14 PM,WORCESTER,Not Reported,PENN AVENUE,,,Local police
3229789,3/11/2012,10:08 PM,WORCESTER,Non-fatal injury,GRAFTON STREET,HOUGHTON STREET,,Local police
3233059,7/16/2011,9:10 AM,WORCESTER,Not Reported,MILLBURY STREET / LAMARTINE STREET,,,Local police
3233084,11/30/2011,8:45 AM,WORCESTER,Property damage only (none injured),MILL STREET Rte 12 W / MAIN STREET Rte 9 N,,,Local police
3233091,12/2/2011,5:00 PM,WORCESTER,Property damage only (none injured),GRAFTON STREET,,,Local police
3237356,7/27/2012,11:55 AM,WORCESTER,Property damage only (none injured),Rte 290 W,,,State police
3237579,3/27/2012,1:52 PM,WORCESTER,Property damage only (none injured),MAIN STREET Rte 9 / MILL STREET,,,Local police
3240562,12/3/2011,12:38 PM,WORCESTER,Property damage only (none injured),HARDING STREET / GREEN STREET,,,Local police
3240567,12/3/2011,10:15 AM,WORCESTER,Property damage only (none injured),STAFFORD STREET,,CVS,Local police
3240910,12/18/2011,8:18 AM,WORCESTER,Property damage only (none injured),PLANTATION STREET,,,Local police
3241037,12/17/2011,8:07 PM,WORCESTER,Property damage only (none injured),MADISON STREET / HARDING STREET,,,Local police
3241065,12/19/2011,8:15 AM,WORCESTER,Property damage only (none injured),CAMBRIDGE STREET,,,Local police
3241644,12/2/2011,10:30 AM,WORCESTER,Not Reported,PROVIDENCE STREET / HARRISON STREET,,,Local police
3243040,8/11/2012,12:57 PM,WORCESTER,Property damage only (none injured),Rte 290 E,,,State police
3250093,9/5/2012,7:10 PM,WORCESTER,Non-fatal injury,Rte 290 E,,,State police
3251221,1/21/2012,2:00 PM,WORCESTER,Property damage only (none injured),MADISON STREET,,,Local police
3251229,1/21/2012,10:00 AM,WORCESTER,Property damage only (none injured),GRAFTON STREET,,,Local police
3251471,1/20/2012,10:00 PM,WORCESTER,Not Reported,JEFFERSON STREET,,,Local police
3251479,1/26/2012,9:58 AM,WORCESTER,Property damage only (none injured),HAMMOND STREET / CANTERBURY STREET,,,Local police
3251485,1/22/2012,6:40 PM,WORCESTER,Non-fatal injury,MAIN STREET,,,Local police
3251503,1/22/2012,2:20 AM,WORCESTER,Property damage only (none injured),MAIN STREET,,,Local police
3251513,1/21/2012,3:15 PM,WORCESTER,Non-fatal injury,GRAFTON STREET,,,Local police
3251517,5/31/2012,3:45 PM,WORCESTER,Property damage only (none injured),GRAFTON STREET / BARCLAY STREET,,,Local police
3251526,1/23/2012,8:53 AM,WORCESTER,Property damage only (none injured),ELLSWORTH STREET / MILLBURY STREET,,,Local police
3251637,1/23/2012,7:33 AM,WORCESTER,Property damage only (none injured),GREEN STREET / MADISON STREET / KELLY SQUARE,,,Local police
3251642,5/17/2012,3:18 PM,WORCESTER,Property damage only (none injured),SUFFOLK STREET / WALL STREET,,,Local police
3251742,5/16/2012,6:25 PM,WORCESTER,Property damage only (none injured),STAFFORD STREET Rte 12 N,,,Local police
3251768,1/16/2012,5:31 PM,WORCESTER,Property damage only (none injured),LAKE AVENUE,,,Local police
3251776,1/16/2012,2:35 PM,WORCESTER,Property damage only (none injured),STAFFORD STREET / MAIN STREET,,,Local police
3251779,1/16/2012,9:45 AM,WORCESTER,Non-fatal injury,CURTIS PARKWAY / STAFFORD STREET / HEARD STREET,,,Local police
3251788,1/4/2012,1:51 PM,WORCESTER,Non-fatal injury,STAFFORD STREET,,,Local police
3251828,5/15/2012,2:00 PM,WORCESTER,Property damage only (none injured),GRAFTON STREET / WALL STREET,,,Local police
3251898,2/29/2012,1:50 PM,WORCESTER,Property damage only (none injured),MADISON STREET,,,Local police
3251910,2/28/2012,11:35 AM,WORCESTER,Non-fatal injury,MAIN STREET,,,Local police
3251977,1/13/2012,4:10 PM,WORCESTER,Property damage only (none injured),MONTREAL STREET / WALL STREET,,,Local police
3251979,1/13/2012,3:30 PM,WORCESTER,Non-fatal injury,SOUTHBRIDGE STREET,,,Local police
3251991,5/16/2012,8:04 PM,WORCESTER,Non-fatal injury,SIGEL STREET,,,Local police
3252424,5/4/2012,9:39 PM,WORCESTER,Property damage only (none injured),HAMMOND STREET / SOUTHBRIDGE STREET,,,Local police
3252695,1/14/2012,9:34 AM,WORCESTER,Property damage only (none injured),MAIN STREET Rte 9 E / CURTIS PARKWAY,,,Local police
3252700,2/20/2012,4:30 PM,WORCESTER,Property damage only (none injured),MILLBURY STREET / LAFAYETTE STREET,,,Local police
3252749,2/18/2012,2:43 PM,WORCESTER,Property damage only (none injured),GRAFTON STREET / PENN AVENUE,,,Local police
3252781,2/16/2012,9:00 AM,WORCESTER,Property damage only (none injured),MADISON STREET,,,Local police
3252790,2/10/2012,2:55 PM,WORCESTER,Property damage only (none injured),SIGEL STREET / BIGELOW STREET,,,Local police
3252813,2/10/2012,2:22 PM,WORCESTER,Property damage only (none injured),ENDICOTT STREET / QUINSIGAMOND AVENUE,,,Local police
3252837,1/13/2012,11:47 AM,WORCESTER,Non-fatal injury,MAIN STREET,,,Local police
3252846,2/25/2012,12:00 PM,WORCESTER,Not Reported,HAMMOND STREET / CANTERBURY STREET,,,Local police
3252850,2/19/2012,1:15 AM,WORCESTER,Property damage only (none injured),LAFAYETTE STREET,,,Local police
3252878,2/24/2012,3:30 PM,WORCESTER,Property damage only (none injured),GRAFTON STREET / CORAL STREET,,,Local police
3253186,2/8/2012,10:55 AM,WORCESTER,Non-fatal injury,GARDNER STREET / HOLLIS STREET,,,Local police
3253200,2/8/2012,7:28 AM,WORCESTER,Not Reported,HARRISON STREET / BLAKE STREET,,,Local police
3253212,2/7/2012,1:30 PM,WORCESTER,Property damage only (none injured),CAMBRIDGE STREET,,,Local police
3253338,2/3/2012,11:33 AM,WORCESTER,Property damage only (none injured),MAIN STREET,,,Local police
3253344,1/12/2012,00:98 AM,WORCESTER,Non-fatal injury,CORAL STREET,,,Local police
3253351,1/13/2012,7:45 AM,WORCESTER,Non-fatal injury,WALL STREET / CHROME STREET,,,Local police
3253387,1/12/2012,1:41 PM,WORCESTER,Not Reported,CORAL STREET / GRAFTON STREET,,,Local police
3253396,2/4/2012,9:17 AM,WORCESTER,Non-fatal injury,WAVERLY STREET,,,Local police
3253400,2/3/2012,8:12 PM,WORCESTER,Property damage only (none injured),MAIN STREET,,,Local police
3253403,3/23/2012,8:11 AM,WORCESTER,Non-fatal injury,CURTIS PARKWAY / MAIN STREET Rte 9 / GATES LANE,,,Local police
3253408,2/3/2012,6:30 PM,WORCESTER,Property damage only (none injured),HITCHCOCK ROAD,,,Local police
3253429,2/17/2012,9:00 PM,WORCESTER,Not Reported,EUREKA STREET,,,Local police
3253431,2/18/2012,8:58 AM,WORCESTER,Not Reported,CANTERBURY STREET / GARDNER STREET,,,Local police
3253443,3/22/2012,10:00 PM,WORCESTER,Property damage only (none injured),CANTERBURY STREET,,,Local police
3253445,3/23/2012,7:30 AM,WORCESTER,Not Reported,FOX STREET,,,Local police
3253451,3/22/2012,4:02 PM,WORCESTER,Property damage only (none injured),GRAFTON STREET,,,Local police
3253528,2/14/2012,6:03 AM,WORCESTER,Non-fatal injury,MAIN STREET / PARK AVENUE,,,Local police
3253645,4/11/2012,7:00 AM,WORCESTER,Property damage only (none injured),LAFAYETTE STREET,MEADE STREET,,Local police
3253653,4/11/2012,5:10 PM,WORCESTER,Property damage only (none injured),SOUTHBRIDGE STREET,HAMMOND STREET,,Local police
3253727,4/7/2012,4:21 PM,WORCESTER,Non-fatal injury,SUFFOLK STREET,,,Local police
3253770,1/12/2012,9:12 AM,WORCESTER,Property damage only (none injured),SIGEL STREET / QUINSIGAMOND AVENUE,,,Local police
3253771,2/12/2012,5:45 PM,WORCESTER,Property damage only (none injured),MAIN STREET Rte 9 W,,,Local police
3253775,2/12/2012,10:03 AM,WORCESTER,Property damage only (none injured),LAFAYETTE STREET / LODI STREET,,,Local police
3253790,2/11/2012,2:00 PM,WORCESTER,Not Reported,CANTERBURY STREET,GRAND STREET,,Local police
3253831,2/18/2012,12:15 PM,WORCESTER,Non-fatal injury,ORIENT STREET / THORNE STREET,,,Local police
3254100,4/13/2012,7:42 AM,WORCESTER,Non-fatal injury,MAIN STREET / LUCIAN STREET,,,Local police
3254102,4/12/2012,11:15 PM,WORCESTER,Not Reported,HARRINGTON WAY,,,Local police
3254105,4/14/2012,5:38 PM,WORCESTER,Property damage only (none injured),MAIN STREET,,,Local police
3254106,4/14/2012,4:17 PM,WORCESTER,Non-fatal injury,MILLBURY STREET,,,Local police
3254122,4/16/2012,12:50 PM,WORCESTER,Property damage only (none injured),MAIN STREET,,,Local police
3254150,4/5/2012,10:13 PM,WORCESTER,Property damage only (none injured),CURTIS PARKWAY,,,Local police
3254152,4/3/2012,10:00 PM,WORCESTER,Property damage only (none injured),MAIN STREET / STONELAND ROAD,,,Local police
3254159,4/5/2012,5:00 PM,WORCESTER,Property damage only (none injured),CORAL STREET / GRAFTON STREET,,,Local police
3254181,2/18/2012,4:35 PM,WORCESTER,Not Reported,HARDING STREET,,,Local police
3254261,4/12/2012,4:11 PM,WORCESTER,Property damage only (none injured),VERNON STREET,Rte 290 W,,Local police
3254523,4/3/2012,5:25 PM,WORCESTER,Property damage only (none injured),FREELAND STREET,,,Local police
3254524,4/3/2012,3:15 PM,WORCESTER,Property damage only (none injured),LAKE AVENUE,,,Local police
3254776,4/19/2012,5:27 PM,WORCESTER,Property damage only (none injured),MADISON STREET / HARDING STREET,,,Local police
3254777,4/19/2012,4:51 PM,WORCESTER,Property damage only (none injured),SUFFOLK STREET,,,Local police
3254792,4/19/2012,12:33 PM,WORCESTER,Not Reported,VERNON STREET,KELLY SQUARE Rte 290 W,,Local police
3254800,4/19/2012,11:37 AM,WORCESTER,Not Reported,FOX STREET,,,Local police
3254811,4/23/2012,8:50 AM,WORCESTER,Not Reported,DIVISION STREET,,,Local police
3254826,4/18/2012,1:12 PM,WORCESTER,Property damage only (none injured),GRAFTON STREET Rte 122A W,,,Local police
3256032,1/18/2012,11:46 AM,WORCESTER,Property damage only (none injured),GRAFTON STREET / WALL STREET,,,Local police
3256131,1/19/2012,3:30 PM,WORCESTER,Property damage only (none injured),MAIN STREET,,,Local police
3256132,1/30/2012,9:55 AM,WORCESTER,Property damage only (none injured),STAFFORD STREET / CURTIS PARKWAY,,,Local police
3256330,1/20/2012,5:10 PM,WORCESTER,Property damage only (none injured),CURTIS PARKWAY,,,Local police
3256748,1/20/2012,4:30 AM,WORCESTER,Property damage only (none injured),MAIN STREET,,,Local police
3256931,1/26/2012,10:40 PM,WORCESTER,Non-fatal injury,MAIN STREET,,,Local police
3257030,1/20/2012,2:15 AM,WORCESTER,Property damage only (none injured),WAVERLY STREET / PROVIDENCE STREET,,,Local police
